ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
77654,2011,2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.6,,,25.4,27.9,"11,770",28.93204038,-81.92896054,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,12,,,,
84063,2011,2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28,,,26.6,29.4,"9,353",32.83968109,-83.62758035,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,13,,,,
94271,2011,2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,21.8,,,20.4,23.4,"7,407",21.30485044,-157.8577494,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,15,,,,
53884,2011,2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27,,,25.3,28.9,"5,739",43.68263001,-114.36373,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,16,,,,
82834,2011,2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.1,,,25.4,28.9,"5,355",40.48501028,-88.99771018,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,17,,,,
71258,2011,2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.8,,,29.5,32.3,"8,048",39.76691045,-86.14996019,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,18,,,,
86500,2011,2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29,,,27.6,30.3,"6,898",42.46940091,-93.81649056,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,19,,,,
93204,2011,2011,2011,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.6,,,28.7,30.4,"19,619",38.3477403,-98.20078123,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,20,,,,
90806,2011,2011,2011,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,28.9,31.9,"10,114",37.64597027,-84.77497105,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,21,,,,
95860,2011,2011,2011,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.4,,,32,34.9,"10,404",31.31266064,-92.44568007,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,22,,,,
80519,2011,2011,2011,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.8,,,26.8,28.9,"12,643",45.25422889,-68.98503134,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,23,,,,
42108,2011,2011,2011,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.3,,,26.9,29.7,"9,450",39.29058096,-76.60926011,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,24,,,,
83529,2011,2011,2011,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,22.7,,,21.8,23.7,"20,532",42.27687047,-72.08269068,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,25,,,,
45109,2011,2011,2011,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.3,,,30,32.6,"10,579",44.66131954,-84.71439027,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,26,,,,
73063,2011,2011,2011,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.7,,,24.6,26.8,"14,387",46.35564874,-94.7942005,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,27,,,,
91438,2011,2011,2011,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.9,,,33.5,36.3,"8,504",32.7455101,-89.53803083,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,28,,,,
100222,2011,2011,2011,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.3,,,28.6,32,"6,095",38.63579078,-92.56630005,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,29,,,,
96952,2011,2011,2011,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.6,,,23.3,26,"9,882",47.06652897,-109.4244206,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,30,,,,
54956,2011,2011,2011,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.4,,,27.6,29.2,"24,366",41.64104099,-99.36572062,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,31,,,,
81629,2011,2011,2011,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.5,,,22.5,26.6,"5,205",39.49324039,-117.0718406,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,32,,,,
93687,2011,2011,2011,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.2,,,24.7,27.7,"6,049",43.65595011,-71.50036092,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,33,,,,
86723,2011,2011,2011,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,23.7,,,22.7,24.8,"14,130",40.13057005,-74.27369129,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,34,,,,
95680,2011,2011,2011,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.3,,,25.1,27.6,"8,981",34.52088095,-106.240581,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,35,,,,
71459,2011,2011,2011,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.5,,,23.2,25.9,"7,222",42.82700103,-75.54397043,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,36,,,,
88009,2011,2011,2011,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.1,,,27.7,30.6,"10,790",35.46622098,-79.15925046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,37,,,,
81240,2011,2011,2011,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.8,,,26.3,29.4,"4,982",47.47531978,-100.118421,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,38,,,,
91304,2011,2011,2011,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.6,,,28.3,31,"9,339",40.06021014,-82.40426006,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,39,,,,
87831,2011,2011,2011,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.1,,,29.7,32.5,"8,159",35.47203136,-97.52107021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,40,,,,
81498,2011,2011,2011,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.7,,,25.2,28.3,"5,959",44.56744942,-120.1550313,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,41,,,,
96680,2011,2011,2011,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.6,,,27.3,29.8,"10,850",40.79373015,-77.86070029,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,42,,,,
46431,2011,2011,2011,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.4,,,23.9,27,"6,182",41.70828019,-71.52247031,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
73514,2011,2011,2011,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.8,,,29.6,32.1,"12,352",33.9988213,-81.04537121,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
54754,2011,2011,2011,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.1,,,26.3,30.1,"7,820",44.35313005,-100.3735306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
45026,2011,2011,2011,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,26.8,31.7,"5,575",35.68094058,-85.77449091,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
94232,2011,2011,2011,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,29.1,31.8,"14,024",31.82724041,-99.42677021,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
98057,2011,2011,2011,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.4,,,23.4,25.5,"11,918",39.36070017,-111.5871306,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
73418,2011,2011,2011,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.4,,,24.1,26.8,"6,771",43.62538124,-72.51764079,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
84360,2011,2011,2011,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.2,,,27.5,30.9,"6,151",37.54268067,-78.45789046,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
51940,2011,2011,2011,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.5,,,25.3,27.7,"13,896",47.52227863,-120.4700108,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,53,,,,
94242,2011,2011,2011,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.4,,,30.9,34,"4,958",38.6655102,-80.71264014,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,54,,,,
74504,2011,2011,2011,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.7,,,25.8,29.7,"4,941",44.39319117,-89.81637074,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,55,,,,
55077,2011,2011,2011,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25,,,23.5,26.6,"6,565",43.23554134,-108.1098304,OWS,OWS1,Q036,,Total,OVR,Total,OVERALL,,,,,,,,,56,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,†,Obesity is defined as body mass index (BMI) =30.0; BMI was calculated from self-reported weight and height (weight [kg]/ height [m²).Respondents reporting weight< 50 pounds or =650 pounds; height< 3 feet or =8 feet; or BMI:<12 or =100 were excluded.Pregnant respondents were also excluded.,,Footnote
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behavioral Risk Factor Surveillance System ,https://www.cdc.gov/brfss/,Data Source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention.National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity.Data, Trend and Maps [online].",/nccdphp/dnpao/data-trends-maps/index.html,Suggested Citation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breastfeeding,/breastfeeding/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Division of Nutrition, Physical Activity, and Obesity",/nccdphp/dnpao/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical Activity,/physicalactivity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronic Disease Prevention and Health Promotion,/chronicdisease/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overweight and Obesity,/obesity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State and Local Programs,/nccdphp/dnpao/state-local-programs/index.html,Related Links
